salesHistoryKey,neighborhood,street name,salesTypeDsc,sale amount,saleDate,Days between last sale,Previous saleDate,cumsum sale amount,margin sale amount,amount_pct_change
719988825,283023,2641 S WALTER REED DR C,,385000,2021-04-15 00:00:00+00:00,,,385000.0,,
719327217,503033,2642 ROBERT WALKER PL,,1175000,2019-04-12 00:00:00+00:00,,,1175000.0,,
720335301,510803,2642 S KENMORE CT,,876000,2022-02-15 00:00:00+00:00,,,876000.0,,
719206917,501004,2643 N POWHATAN ST,,889000,2019-12-06 00:00:00+00:00,,,889000.0,,
719204661,501004,2643 N ROCKINGHAM ST,G-New Construction,1630000,2019-06-17 00:00:00+00:00,,,1630000.0,,
719318289,503033,2643 N UPSHUR ST,,950000,2020-03-19 00:00:00+00:00,,,950000.0,,
720164493,511092,2643 S ARLINGTON RIDGE RD,,905000,2021-04-30 00:00:00+00:00,,,905000.0,,
719988893,283023,2643 S WALTER REED DR C,,415000,2020-05-14 00:00:00+00:00,,,415000.0,,
719988897,283023,2643 S WALTER REED DR C,,500000,2023-09-15 00:00:00+00:00,1219.0,2020-05-14 00:00:00+00:00,915000.0,85000.0,20.48%
719988929,283023,2643 S WALTER REED DR D,,339000,2022-01-13 00:00:00+00:00,,,339000.0,,
719255329,502833,2644 N GLEBE RD,2-Sale or Gift to Relative,0,2019-06-14 00:00:00+00:00,,,0.0,,
719255333,502833,2644 N GLEBE RD,5-Not Market Sale,0,2022-06-24 00:00:00+00:00,1106.0,2019-06-14 00:00:00+00:00,0.0,0.0,
719255337,502833,2644 N GLEBE RD,,1250000,2023-11-29 00:00:00+00:00,523.0,2022-06-24 00:00:00+00:00,1250000.0,1250000.0,
719204285,501004,2644 N ROOSEVELT ST,N-DREA Not a market Sale,1665000,2023-06-12 00:00:00+00:00,,,1665000.0,,
719201037,501001,2644 N SYCAMORE ST,,1375000,2020-05-28 00:00:00+00:00,,,1375000.0,,
719206941,501004,2645 N OHIO ST,,1550000,2021-02-12 00:00:00+00:00,,,1550000.0,,
719204193,501004,2645 N SYCAMORE ST,7-Partial Interest,325000,2019-04-03 00:00:00+00:00,,,325000.0,,
720162293,511093,2645 S JUNE ST,,1200000,2023-06-22 00:00:00+00:00,,,1200000.0,,
719988993,283023,2645 S WALTER REED DR B,,380000,2022-03-14 00:00:00+00:00,,,380000.0,,
719989041,283023,2645 S WALTER REED DR D,,360000,2020-11-13 00:00:00+00:00,,,360000.0,,
719989045,283023,2645 S WALTER REED DR D,,408000,2024-05-03 00:00:00+00:00,1267.0,2020-11-13 00:00:00+00:00,768000.0,48000.0,13.33%
720387677,980000,2645 SHIRLINGTON RD,D-Resub/Declaration,0,2019-08-23 00:00:00+00:00,,,0.0,,
720163549,511092,2646 FORT SCOTT DR,5-Not Market Sale,1130000,2019-05-28 00:00:00+00:00,,,1130000.0,,
719327377,503033,2646 N RICHMOND ST,3-Family Sale,0,2019-05-15 00:00:00+00:00,,,0.0,,
719203841,501004,2646 N ROCKINGHAM ST,5-Not Market Sale,0,2019-01-22 00:00:00+00:00,,,0.0,,
719203845,501004,2646 N ROCKINGHAM ST,5-Not Market Sale,0,2019-01-23 00:00:00+00:00,1.0,2019-01-22 00:00:00+00:00,0.0,0.0,
720162493,511093,2646 S JUNE ST,W-Will / R.O.S/L O H,0,2024-04-23 00:00:00+00:00,,,0.0,,
720335261,510803,2646 S KENMORE CT,,799000,2021-06-25 00:00:00+00:00,,,799000.0,,
720350577,510803,2646 SHIRLINGTON RD,5-Not Market Sale,0,2020-07-31 00:00:00+00:00,,,0.0,,
719989097,283023,2647 S WALTER REED DR C,,415000,2023-05-25 00:00:00+00:00,,,415000.0,,
719255361,502833,2648 N GLEBE RD,,1099900,2020-03-10 00:00:00+00:00,,,1099900.0,,
719201009,501001,2648 N SYCAMORE ST,,925000,2021-11-10 00:00:00+00:00,,,925000.0,,
719327193,503033,2648 ROBERT WALKER PL,2-Sale or Gift to Relative,0,2023-10-13 00:00:00+00:00,,,0.0,,
720335237,510803,2648 S KENMORE CT,5-Not Market Sale,829900,2020-08-21 00:00:00+00:00,,,829900.0,,
720350561,510803,2648 SHIRLINGTON RD,,825000,2021-07-29 00:00:00+00:00,,,825000.0,,
719751501,970000,2649 N PERSHING DR,A-Correction Deed,0,2021-01-21 00:00:00+00:00,,,0.0,,
719751505,970000,2649 N PERSHING DR,2-Sale or Gift to Relative,0,2021-02-12 00:00:00+00:00,22.0,2021-01-21 00:00:00+00:00,0.0,0.0,
719989117,283023,2649 S WALTER REED DR A,,410000,2023-04-03 00:00:00+00:00,,,410000.0,,
719989149,283023,2649 S WALTER REED DR B,,390000,2023-03-28 00:00:00+00:00,,,390000.0,,
719989177,283023,2649 S WALTER REED DR C,,375000,2021-03-24 00:00:00+00:00,,,375000.0,,
720393413,509073,2650 1st RD S,L-Land Sale,1200000,2023-03-24 00:00:00+00:00,,,1200000.0,,
720393417,509073,2650 1st RD S,6-Quitclaim,0,2024-09-25 00:00:00+00:00,551.0,2023-03-24 00:00:00+00:00,1200000.0,-1200000.0,-100.00%
720393421,509073,2650 1st RD S,G-New Construction,1850000,2024-09-26 00:00:00+00:00,1.0,2024-09-25 00:00:00+00:00,3050000.0,1850000.0,
719989245,283023,2653 S WALTER REED DR A,,360000,2023-06-28 00:00:00+00:00,,,360000.0,,
719989281,283023,2653 S WALTER REED DR C,,379000,2021-02-23 00:00:00+00:00,,,379000.0,,
719204753,501004,2654 N QUANTICO ST,,1700000,2021-07-09 00:00:00+00:00,,,1700000.0,,
720335181,510803,2654 S KENMORE CT,,832500,2021-11-10 00:00:00+00:00,,,832500.0,,
719989305,283023,2655 S WALTER REED DR B,,353000,2019-10-31 00:00:00+00:00,,,353000.0,,
719989309,283023,2655 S WALTER REED DR B,,380000,2022-04-30 00:00:00+00:00,912.0,2019-10-31 00:00:00+00:00,733000.0,27000.0,7.65%
719989329,283023,2655 S WALTER REED DR C,5-Not Market Sale,0,2019-05-28 00:00:00+00:00,,,0.0,,
719989333,283023,2655 S WALTER REED DR C,5-Not Market Sale,0,2019-05-28 00:00:00+00:00,0.0,2019-05-28 00:00:00+00:00,0.0,0.0,
719989337,283023,2655 S WALTER REED DR C,,382000,2020-07-23 00:00:00+00:00,422.0,2019-05-28 00:00:00+00:00,382000.0,382000.0,
719989373,283023,2657 S WALTER REED DR B,,410000,2022-05-23 00:00:00+00:00,,,410000.0,,
719989397,283023,2657 S WALTER REED DR C,5-Not Market Sale,0,2019-09-19 00:00:00+00:00,,,0.0,,
719989401,283023,2657 S WALTER REED DR C,,400000,2023-07-13 00:00:00+00:00,1393.0,2019-09-19 00:00:00+00:00,400000.0,400000.0,
719989405,283023,2657 S WALTER REED DR C,,435000,2024-09-17 00:00:00+00:00,432.0,2023-07-13 00:00:00+00:00,835000.0,35000.0,8.75%
719303589,503035,2658 N MARCEY RD,L-Land Sale,870000,2020-05-08 00:00:00+00:00,,,870000.0,,
720335149,510803,2658 S KENMORE CT,,860000,2021-03-25 00:00:00+00:00,,,860000.0,,
719989441,283023,2659 S WALTER REED DR C,,375000,2020-10-24 00:00:00+00:00,,,375000.0,,
720335129,510803,2660 S KENMORE CT,,800000,2020-06-04 00:00:00+00:00,,,800000.0,,
719989465,283023,2661 S WALTER REED DR A,,385000,2022-08-18 00:00:00+00:00,,,385000.0,,
719989489,283023,2661 S WALTER REED DR B,,360000,2021-12-21 00:00:00+00:00,,,360000.0,,
719989501,283023,2661 S WALTER REED DR C,W-Will / R.O.S/L O H,0,2023-05-18 00:00:00+00:00,,,0.0,,
719989505,283023,2661 S WALTER REED DR C,,369000,2023-11-17 00:00:00+00:00,183.0,2023-05-18 00:00:00+00:00,369000.0,369000.0,
719989525,283023,2661 S WALTER REED DR D,,379000,2021-05-25 00:00:00+00:00,,,379000.0,,
719204717,501004,2662 N QUANTICO ST,,1100000,2022-05-12 00:00:00+00:00,,,1100000.0,,
719989537,283023,2663 S WALTER REED DR A,W-Will / R.O.S/L O H,0,2021-07-03 00:00:00+00:00,,,0.0,,
719989541,283023,2663 S WALTER REED DR A,E-Estate Sale,335000,2022-02-24 00:00:00+00:00,236.0,2021-07-03 00:00:00+00:00,335000.0,335000.0,
719989581,283023,2663 S WALTER REED DR C,2-Sale or Gift to Relative,0,2020-10-23 00:00:00+00:00,,,0.0,,
719989585,283023,2663 S WALTER REED DR C,,400000,2023-06-30 00:00:00+00:00,980.0,2020-10-23 00:00:00+00:00,400000.0,400000.0,
719989605,283023,2663 S WALTER REED DR D,,370000,2019-12-11 00:00:00+00:00,,,370000.0,,
719305041,503035,2664 N MARCEY RD,,1545000,2023-08-30 00:00:00+00:00,,,1545000.0,,
719305297,503839,2667 N MARCEY RD,5-Not Market Sale,0,2021-06-28 00:00:00+00:00,,,0.0,,
719989701,283023,2667 S WALTER REED DR B,,357000,2020-09-30 00:00:00+00:00,,,357000.0,,
719305285,503839,2669 N MARCEY RD,5-Not Market Sale,0,2022-05-04 00:00:00+00:00,,,0.0,,
719989741,283023,2669 S WALTER REED DR A,W-Will / R.O.S/L O H,0,2019-07-09 00:00:00+00:00,,,0.0,,
719989745,283023,2669 S WALTER REED DR A,E-Estate Sale,365000,2020-07-09 00:00:00+00:00,366.0,2019-07-09 00:00:00+00:00,365000.0,365000.0,
719989773,283023,2669 S WALTER REED DR C,5-Not Market Sale,0,2023-04-07 00:00:00+00:00,,,0.0,,
719305269,503839,2671 N MARCEY RD,,1125000,2021-08-05 00:00:00+00:00,,,1125000.0,,
719305369,503839,2677 N MARCEY RD,,1272000,2022-03-08 00:00:00+00:00,,,1272000.0,,
719305357,503839,2679 N MARCEY RD,N-DREA Not a market Sale,955000,2021-04-30 00:00:00+00:00,,,955000.0,,
719743565,970000,2690 CLARENDON BLVD,,3987412,2021-12-16 00:00:00+00:00,,,3987412.0,,
719305417,503839,2693 N MARCEY RD,,1380000,2023-09-28 00:00:00+00:00,,,1380000.0,,
719305421,503839,2693 N MARCEY RD,5-Not Market Sale,0,2024-05-06 00:00:00+00:00,221.0,2023-09-28 00:00:00+00:00,1380000.0,-1380000.0,-100.00%
719305397,503839,2695 N MARCEY RD,5-Not Market Sale,0,2022-10-28 00:00:00+00:00,,,0.0,,
720395841,503012,26th ST N,D-Resub/Declaration,0,2022-06-30 00:00:00+00:00,,,0.0,,
720395845,503012,26th ST N,2-Sale or Gift to Relative,0,2022-08-29 00:00:00+00:00,60.0,2022-06-30 00:00:00+00:00,0.0,0.0,
719288885,503012,26th ST N,L-Land Sale,1550000,2023-01-31 00:00:00+00:00,155.0,2022-08-29 00:00:00+00:00,1550000.0,1550000.0,
720152733,511092,26th ST S,2-Sale or Gift to Relative,0,2019-10-11 00:00:00+00:00,,,0.0,,
720152737,511092,26th ST S,"4-Multiple RPCs, Not A Coded S",1130000,2019-11-26 00:00:00+00:00,46.0,2019-10-11 00:00:00+00:00,1130000.0,1130000.0,
720152813,511091,26th ST S,6-Quitclaim,0,2023-03-27 00:00:00+00:00,1217.0,2019-11-26 00:00:00+00:00,1130000.0,-1130000.0,-100.00%
719765213,506057,27 N BEDFORD ST,N-DREA Not a market Sale,795000,2024-07-31 00:00:00+00:00,,,795000.0,,
719765217,506057,27 N BEDFORD ST,5-Not Market Sale,0,2024-09-30 00:00:00+00:00,61.0,2024-07-31 00:00:00+00:00,795000.0,-795000.0,-100.00%
719766889,507060,27 N FENWICK ST,,910000,2019-07-05 00:00:00+00:00,,,910000.0,,
720387597,504804,27 N TRENTON ST,B-Not Previously Assessed,5750000,2019-12-17 00:00:00+00:00,,,5750000.0,,
720387601,504804,27 N TRENTON ST,D-Resub/Declaration,0,2019-12-18 00:00:00+00:00,1.0,2019-12-17 00:00:00+00:00,5750000.0,-5750000.0,-100.00%
720387605,504804,27 N TRENTON ST,D-Resub/Declaration,0,2020-06-04 00:00:00+00:00,169.0,2019-12-18 00:00:00+00:00,5750000.0,0.0,
720387609,504804,27 N TRENTON ST,B-Not Previously Assessed,1009010,2021-10-07 00:00:00+00:00,490.0,2020-06-04 00:00:00+00:00,6759010.0,1009010.0,
719810209,508067,27 S EDISON ST,,599000,2019-04-24 00:00:00+00:00,,,599000.0,,
719808597,508067,27 S PARK DR,,861000,2022-04-26 00:00:00+00:00,,,861000.0,,
720087593,182019,2700 13th RD S 376,,346000,2020-11-10 00:00:00+00:00,,,346000.0,,
720087653,182019,2700 13th RD S 379,,430900,2019-10-24 00:00:00+00:00,,,430900.0,,
720087677,182019,2700 13th RD S 380,,355000,2021-02-25 00:00:00+00:00,,,355000.0,,
720087737,182019,2700 13th RD S 384,,312000,2019-09-18 00:00:00+00:00,,,312000.0,,
720087741,182019,2700 13th RD S 384,,350000,2024-11-01 00:00:00+00:00,1871.0,2019-09-18 00:00:00+00:00,662000.0,38000.0,12.18%
720090001,182019,2700 13th RD S 506,,330000,2020-05-27 00:00:00+00:00,,,330000.0,,
720090025,182019,2700 13th RD S 507,,405000,2019-07-08 00:00:00+00:00,,,405000.0,,
720090093,182019,2700 13th RD S 511,,329000,2020-12-14 00:00:00+00:00,,,329000.0,,
720087449,509078,2700 13th ST S,,775000,2019-07-09 00:00:00+00:00,,,775000.0,,
720084077,182019,2700 16th ST S 646,,325000,2022-01-03 00:00:00+00:00,,,325000.0,,
720084149,182019,2700 16th ST S 651,,425000,2021-07-15 00:00:00+00:00,,,425000.0,,
720084173,182019,2700 16th ST S 652,,335000,2024-10-10 00:00:00+00:00,,,335000.0,,
720084177,182019,2700 16th ST S 652,2-Sale or Gift to Relative,0,2024-10-18 00:00:00+00:00,8.0,2024-10-10 00:00:00+00:00,335000.0,-335000.0,-100.00%
720084209,182019,2700 16th ST S 653,,420000,2021-02-18 00:00:00+00:00,,,420000.0,,
720084229,182019,2700 16th ST S 654,,350400,2021-10-27 00:00:00+00:00,,,350400.0,,
720084249,182019,2700 16th ST S 655,,397000,2020-05-22 00:00:00+00:00,,,397000.0,,
720084269,182019,2700 16th ST S 656,,311000,2019-03-18 00:00:00+00:00,,,311000.0,,
720084357,182019,2700 16th ST S 660,,379000,2019-01-10 00:00:00+00:00,,,379000.0,,
720084361,182019,2700 16th ST S 660,,445000,2022-02-14 00:00:00+00:00,1131.0,2019-01-10 00:00:00+00:00,824000.0,66000.0,17.41%
720084373,182019,2700 16th ST S 661,5-Not Market Sale,0,2022-02-07 00:00:00+00:00,,,0.0,,
720084425,182019,2700 16th ST S 664,,314900,2019-07-24 00:00:00+00:00,,,314900.0,,
720084429,182019,2700 16th ST S 664,,320000,2021-09-14 00:00:00+00:00,783.0,2019-07-24 00:00:00+00:00,634900.0,5100.0,1.62%
720084453,182019,2700 16th ST S 665,N-DREA Not a market Sale,345000,2020-09-25 00:00:00+00:00,,,345000.0,,
720084617,182019,2700 16th ST S 675,,342000,2020-05-18 00:00:00+00:00,,,342000.0,,
720084621,182019,2700 16th ST S 675,,370000,2021-06-14 00:00:00+00:00,392.0,2020-05-18 00:00:00+00:00,712000.0,28000.0,8.19%
720084649,182019,2700 16th ST S 676,,390000,2019-07-01 00:00:00+00:00,,,390000.0,,
720084653,182019,2700 16th ST S 676,"1-Foreclosure, Auction, Bankru",325700,2023-03-30 00:00:00+00:00,1368.0,2019-07-01 00:00:00+00:00,715700.0,-64300.0,-16.49%
720084657,182019,2700 16th ST S 676,,415000,2023-06-22 00:00:00+00:00,84.0,2023-03-30 00:00:00+00:00,1130700.0,89300.0,27.42%
720084709,182019,2700 16th ST S 679,,435000,2020-04-20 00:00:00+00:00,,,435000.0,,
720084741,182019,2700 16th ST S 680,,314000,2020-04-24 00:00:00+00:00,,,314000.0,,
720084745,182019,2700 16th ST S 680,5-Not Market Sale,0,2023-11-09 00:00:00+00:00,1294.0,2020-04-24 00:00:00+00:00,314000.0,-314000.0,-100.00%
720084793,182019,2700 16th ST S 682,2-Sale or Gift to Relative,0,2023-05-25 00:00:00+00:00,,,0.0,,
720084797,182019,2700 16th ST S 682,,345000,2024-07-23 00:00:00+00:00,425.0,2023-05-25 00:00:00+00:00,345000.0,345000.0,
720047913,509088,2700 18th ST S,2-Sale or Gift to Relative,0,2024-05-31 00:00:00+00:00,,,0.0,,
720380401,509073,2700 1st RD S,L-Land Sale,1200000,2023-03-24 00:00:00+00:00,,,1200000.0,,
720393405,509073,2700 1st RD S,L-Land Sale,1200000,2023-03-24 00:00:00+00:00,0.0,2023-03-24 00:00:00+00:00,2400000.0,0.0,0.00%
720380405,509073,2700 1st RD S,G-New Construction,1825000,2024-08-28 00:00:00+00:00,523.0,2023-03-24 00:00:00+00:00,4225000.0,625000.0,52.08%
720393409,509073,2700 1st RD S,A-Correction Deed,0,2024-09-13 00:00:00+00:00,16.0,2024-08-28 00:00:00+00:00,4225000.0,-1825000.0,-100.00%
719305853,503035,2700 BEECHWOOD PL,G-New Construction,1775100,2021-02-19 00:00:00+00:00,,,1775100.0,,
720163561,511092,2700 FORT SCOTT DR,,1725000,2022-02-23 00:00:00+00:00,,,1725000.0,,
720163565,511092,2700 FORT SCOTT DR,,1500000,2024-04-04 00:00:00+00:00,771.0,2022-02-23 00:00:00+00:00,3225000.0,-225000.0,-13.04%
719234641,970000,2700 N GREENBRIER ST,D-Resub/Declaration,0,2020-04-15 00:00:00+00:00,,,0.0,,
719234645,970000,2700 N GREENBRIER ST,D-Resub/Declaration,0,2020-05-07 00:00:00+00:00,22.0,2020-04-15 00:00:00+00:00,0.0,0.0,
720389229,970000,2700 N GREENBRIER ST,D-Resub/Declaration,0,2020-08-12 00:00:00+00:00,97.0,2020-05-07 00:00:00+00:00,0.0,0.0,
720395377,970000,2700 N GREENBRIER ST,D-Resub/Declaration,0,2021-12-01 00:00:00+00:00,476.0,2020-08-12 00:00:00+00:00,0.0,0.0,
719307545,503035,2700 N POLLARD ST,5-Not Market Sale,0,2024-11-06 00:00:00+00:00,,,0.0,,
720165921,511092,2700 S GRANT ST,,925000,2023-02-24 00:00:00+00:00,,,925000.0,,
719754669,970000,2700 WASHINGTON BLVD,5-Not Market Sale,0,2022-08-03 00:00:00+00:00,,,0.0,,
719754673,970000,2700 WASHINGTON BLVD,A-Correction Deed,0,2022-12-30 00:00:00+00:00,149.0,2022-08-03 00:00:00+00:00,0.0,0.0,
720087197,509078,2701 13th ST S,7-Partial Interest,0,2019-09-24 00:00:00+00:00,,,0.0,,
720091233,182019,2701 16th ST S 627,,400000,2020-06-26 00:00:00+00:00,,,400000.0,,
720091237,182019,2701 16th ST S 627,,399000,2023-05-11 00:00:00+00:00,1049.0,2020-06-26 00:00:00+00:00,799000.0,-1000.0,-0.25%
720091261,182019,2701 16th ST S 628,,325000,2023-06-05 00:00:00+00:00,,,325000.0,,
720091293,182019,2701 16th ST S 631,,330000,2019-03-28 00:00:00+00:00,,,330000.0,,
720091297,182019,2701 16th ST S 631,,370000,2022-08-16 00:00:00+00:00,1237.0,2019-03-28 00:00:00+00:00,700000.0,40000.0,12.12%
720091317,182019,2701 16th ST S 632,5-Not Market Sale,0,2020-09-03 00:00:00+00:00,,,0.0,,
720091369,182019,2701 16th ST S 636,,480000,2022-05-11 00:00:00+00:00,,,480000.0,,
720091421,182019,2701 16th ST S 639,5-Not Market Sale,0,2020-08-01 00:00:00+00:00,,,0.0,,
720091425,182019,2701 16th ST S 639,5-Not Market Sale,0,2020-11-24 00:00:00+00:00,115.0,2020-08-01 00:00:00+00:00,0.0,0.0,
720091449,182019,2701 16th ST S 640,5-Not Market Sale,0,2020-01-31 00:00:00+00:00,,,0.0,,
720091453,182019,2701 16th ST S 640,,455000,2023-07-31 00:00:00+00:00,1277.0,2020-01-31 00:00:00+00:00,455000.0,455000.0,
720091469,182019,2701 16th ST S 641,5-Not Market Sale,0,2021-10-26 00:00:00+00:00,,,0.0,,
720091473,182019,2701 16th ST S 641,2-Sale or Gift to Relative,0,2022-03-11 00:00:00+00:00,136.0,2021-10-26 00:00:00+00:00,0.0,0.0,
720091477,182019,2701 16th ST S 641,,455500,2023-10-25 00:00:00+00:00,593.0,2022-03-11 00:00:00+00:00,455500.0,455500.0,
720091509,182019,2701 16th ST S 643,,359000,2023-01-13 00:00:00+00:00,,,359000.0,,
720047737,509088,2701 19th ST S,E-Estate Sale,810000,2024-01-17 00:00:00+00:00,,,810000.0,,
719311293,503035,2701 24th ST N,,1200000,2024-08-30 00:00:00+00:00,,,1200000.0,,
719872785,509073,2701 2nd ST S,N-DREA Not a market Sale,800000,2023-10-04 00:00:00+00:00,,,800000.0,,
719763817,271063,2701 ARLINGTON BLVD 00092,N-DREA Not a market Sale,200000,2022-06-09 00:00:00+00:00,,,200000.0,,
719763853,271063,2701 ARLINGTON BLVD 00094,2-Sale or Gift to Relative,0,2020-11-23 00:00:00+00:00,,,0.0,,
719763857,271063,2701 ARLINGTON BLVD 00094,,345000,2021-04-05 00:00:00+00:00,133.0,2020-11-23 00:00:00+00:00,345000.0,345000.0,
719305717,503035,2701 MILITARY RD,,1195000,2024-11-15 00:00:00+00:00,,,1195000.0,,
719239149,502017,2701 N GREENBRIER ST,5-Not Market Sale,0,2019-08-05 00:00:00+00:00,,,0.0,,
719239153,502017,2701 N GREENBRIER ST,,955555,2021-06-28 00:00:00+00:00,693.0,2019-08-05 00:00:00+00:00,955555.0,955555.0,
719279961,503012,2701 N WAKEFIELD ST,2-Sale or Gift to Relative,0,2024-08-12 00:00:00+00:00,,,0.0,,
719962717,980000,2701 S OAKLAND ST,8-Gov't Agencies Acquisition,3400000,2022-01-04 00:00:00+00:00,,,3400000.0,,
719987725,283023,2701 S WALTER REED DR A,A-Correction Deed,0,2024-03-18 00:00:00+00:00,,,0.0,,
719621753,970000,2701 WILSON BLVD,,7000000,2021-11-05 00:00:00+00:00,,,7000000.0,,
719312417,503035,2702 24th ST N,,1725000,2019-10-11 00:00:00+00:00,,,1725000.0,,
719312421,503035,2702 24th ST N,2-Sale or Gift to Relative,0,2023-09-15 00:00:00+00:00,1435.0,2019-10-11 00:00:00+00:00,1725000.0,-1725000.0,-100.00%
720368529,273005,2702 LANGSTON BLVD 1A,,755000,2023-02-01 00:00:00+00:00,,,755000.0,,
720368561,273005,2702 LANGSTON BLVD 2A,,917000,2024-06-20 00:00:00+00:00,,,917000.0,,
720368573,273005,2702 LANGSTON BLVD 2B,,720000,2019-09-06 00:00:00+00:00,,,720000.0,,
720368577,273005,2702 LANGSTON BLVD 2B,,810000,2022-04-18 00:00:00+00:00,955.0,2019-09-06 00:00:00+00:00,1530000.0,90000.0,12.50%
720368601,273005,2702 LANGSTON BLVD 3B,,737500,2019-12-04 00:00:00+00:00,,,737500.0,,
720368605,273005,2702 LANGSTON BLVD 3B,,849900,2023-04-25 00:00:00+00:00,1238.0,2019-12-04 00:00:00+00:00,1587400.0,112400.0,15.24%
720368633,273005,2702 LANGSTON BLVD 4B,,875000,2020-05-28 00:00:00+00:00,,,875000.0,,
720087225,509078,2703 13th ST S,5-Not Market Sale,0,2019-03-22 00:00:00+00:00,,,0.0,,
719610361,506051,2703 18th ST N,2-Sale or Gift to Relative,0,2023-09-08 00:00:00+00:00,,,0.0,,
719610365,506051,2703 18th ST N,2-Sale or Gift to Relative,0,2023-09-08 00:00:00+00:00,0.0,2023-09-08 00:00:00+00:00,0.0,0.0,
719763909,271063,2703 ARLINGTON BLVD 00096,,275000,2023-09-20 00:00:00+00:00,,,275000.0,,
719763921,271063,2703 ARLINGTON BLVD 00097,,314900,2019-12-04 00:00:00+00:00,,,314900.0,,
719763981,271063,2703 ARLINGTON BLVD 00101,,420000,2024-07-02 00:00:00+00:00,,,420000.0,,
719613497,506051,2703 KEY BLVD,N-DREA Not a market Sale,1552000,2020-11-30 00:00:00+00:00,,,1552000.0,,
719613501,506051,2703 KEY BLVD,5-Not Market Sale,0,2024-03-04 00:00:00+00:00,1190.0,2020-11-30 00:00:00+00:00,1552000.0,-1552000.0,-100.00%
719987825,283023,2703 S WALTER REED DR C,2-Sale or Gift to Relative,0,2021-01-25 00:00:00+00:00,,,0.0,,
719987829,283023,2703 S WALTER REED DR C,,510000,2022-05-03 00:00:00+00:00,463.0,2021-01-25 00:00:00+00:00,510000.0,510000.0,
719759465,506057,2704 1st RD N,2-Sale or Gift to Relative,0,2021-01-06 00:00:00+00:00,,,0.0,,
719759469,506057,2704 1st RD N,L-Land Sale,870000,2021-03-31 00:00:00+00:00,84.0,2021-01-06 00:00:00+00:00,870000.0,870000.0,
719759473,506057,2704 1st RD N,G-New Construction,2215791,2022-06-17 00:00:00+00:00,443.0,2021-03-31 00:00:00+00:00,3085791.0,1345791.0,154.69%
719887101,509072,2704 5th ST S,,735000,2019-11-05 00:00:00+00:00,,,735000.0,,
719233053,502017,2704 N JEFFERSON ST,,1474000,2019-09-12 00:00:00+00:00,,,1474000.0,,
719198609,501004,2704 N LEXINGTON ST,W-Will / R.O.S/L O H,0,2019-06-24 00:00:00+00:00,,,0.0,,
719198613,501004,2704 N LEXINGTON ST,5-Not Market Sale,0,2020-05-12 00:00:00+00:00,323.0,2019-06-24 00:00:00+00:00,0.0,0.0,
719287525,503012,2704 N UPSHUR ST,L-Land Sale,1150000,2022-05-24 00:00:00+00:00,,,1150000.0,,
719287529,503012,2704 N UPSHUR ST,2-Sale or Gift to Relative,0,2022-10-21 00:00:00+00:00,150.0,2022-05-24 00:00:00+00:00,1150000.0,-1150000.0,-100.00%
719287533,503012,2704 N UPSHUR ST,N-DREA Not a market Sale,1425000,2023-04-14 00:00:00+00:00,175.0,2022-10-21 00:00:00+00:00,2575000.0,1425000.0,
720171437,511092,2704 S GROVE ST,5-Not Market Sale,0,2024-03-14 00:00:00+00:00,,,0.0,,
720167185,511093,2704 S JOYCE ST,,1140000,2019-04-04 00:00:00+00:00,,,1140000.0,,
719962777,980000,2704 S NELSON ST,,800000,2020-09-16 00:00:00+00:00,,,800000.0,,
719873193,509073,2705 1st RD S,,785000,2022-06-01 00:00:00+00:00,,,785000.0,,
719873197,509073,2705 1st RD S,2-Sale or Gift to Relative,0,2022-11-22 00:00:00+00:00,174.0,2022-06-01 00:00:00+00:00,785000.0,-785000.0,-100.00%
719873201,509073,2705 1st RD S,,785000,2023-01-04 00:00:00+00:00,43.0,2022-11-22 00:00:00+00:00,1570000.0,785000.0,
719764005,271063,2705 ARLINGTON BLVD 00102,,280000,2020-08-25 00:00:00+00:00,,,280000.0,,
719764009,271063,2705 ARLINGTON BLVD 00102,,335000,2024-03-14 00:00:00+00:00,1297.0,2020-08-25 00:00:00+00:00,615000.0,55000.0,19.64%
719764045,271063,2705 ARLINGTON BLVD 00104,,328000,2024-04-22 00:00:00+00:00,,,328000.0,,
719764077,271063,2705 ARLINGTON BLVD 00105,,284900,2022-05-31 00:00:00+00:00,,,284900.0,,
719238309,502015,2705 N FLORIDA ST,,1324500,2024-04-05 00:00:00+00:00,,,1324500.0,,
719239169,502017,2705 N GREENBRIER ST,5-Not Market Sale,0,2022-04-20 00:00:00+00:00,,,0.0,,
719239173,502017,2705 N GREENBRIER ST,,1689900,2024-09-24 00:00:00+00:00,888.0,2022-04-20 00:00:00+00:00,1689900.0,1689900.0,
719202681,501001,2705 N VENABLE ST,,1360000,2022-01-05 00:00:00+00:00,,,1360000.0,,
719202685,501001,2705 N VENABLE ST,,1514800,2024-08-28 00:00:00+00:00,966.0,2022-01-05 00:00:00+00:00,2874800.0,154800.0,11.38%
720152137,511092,2705 S GRANT ST,5-Not Market Sale,0,2022-01-24 00:00:00+00:00,,,0.0,,
719987869,283023,2705 S WALTER REED DR A,,415000,2020-09-16 00:00:00+00:00,,,415000.0,,
720082745,509078,2706 11th ST S,6-Quitclaim,0,2020-02-21 00:00:00+00:00,,,0.0,,
720082749,509078,2706 11th ST S,2-Sale or Gift to Relative,0,2021-03-16 00:00:00+00:00,389.0,2020-02-21 00:00:00+00:00,0.0,0.0,
